algorithm,instance,instance_index,seed,iteration,elapsed,step_runtime,operator_type,operator_name,objective_before,objective_after,delta_objective,accepted,repair_failed,used_exploration
ALNS-A,Example13,13,1,14,82.831,15.544,repair,repair_chuffed_long,56.0,40.0,-16.0,True,False,False
ALNS-A,Example13,13,1,15,86.76,3.929,destroy,destroy_worst_workers_30pct,40.0,120.0,80.0,False,False,False
ALNS-A,Example13,13,1,15,86.76,3.929,repair,repair_chuffed_fast,40.0,120.0,80.0,False,False,False
ALNS-A,Example13,13,1,16,90.508,3.748,destroy,destroy_random_workers_20pct,40.0,76.0,36.0,False,False,False
ALNS-A,Example13,13,1,16,90.508,3.748,repair,repair_chuffed_fast,40.0,76.0,36.0,False,False,False
ALNS-A,Example13,13,1,17,94.829,4.321,destroy,destroy_random_days_20pct,40.0,70.0,30.0,False,False,False
ALNS-A,Example13,13,1,17,94.829,4.321,repair,repair_chuffed_fast,40.0,70.0,30.0,False,False,False
ALNS-A,Example13,13,1,18,98.276,3.446,destroy,destroy_streak_around_worst_worker,40.0,54.0,14.0,False,False,False
ALNS-A,Example13,13,1,18,98.276,3.446,repair,repair_gecode_fast,40.0,54.0,14.0,False,False,False
ALNS-A,Example13,13,1,19,101.737,3.462,destroy,destroy_random_window_20pct,40.0,152.0,112.0,False,False,False
ALNS-A,Example13,13,1,19,101.737,3.462,repair,repair_gecode_fast,40.0,152.0,112.0,False,False,False
ALNS-A,Example13,13,1,20,106.062,4.324,destroy,destroy_streak_around_worst_worker,40.0,246.0,206.0,False,False,False
ALNS-A,Example13,13,1,20,106.062,4.324,repair,repair_chuffed_fast,40.0,246.0,206.0,False,False,False
ALNS-A,Example13,13,1,21,121.636,15.575,destroy,destroy_random_window_20pct,40.0,84.0,44.0,False,False,False
ALNS-A,Example13,13,1,21,121.636,15.575,repair,repair_chuffed_long,40.0,84.0,44.0,False,False,False
ALNS-A,Example13,13,1,22,125.146,3.51,destroy,destroy_worst_days_30pct,40.0,101.0,61.0,False,False,False
ALNS-A,Example13,13,1,22,125.146,3.51,repair,repair_gecode_fast,40.0,101.0,61.0,False,False,False
ALNS-A,Example13,13,1,23,140.681,15.535,destroy,destroy_random_window_20pct,40.0,102.0,62.0,False,False,False
ALNS-A,Example13,13,1,23,140.681,15.535,repair,repair_gecode_long,40.0,102.0,62.0,False,False,False
ALNS-A,Example13,13,1,24,156.617,15.935,destroy,destroy_worst_workers_30pct,40.0,108.0,68.0,False,False,False
ALNS-A,Example13,13,1,24,156.617,15.935,repair,repair_chuffed_long,40.0,108.0,68.0,False,False,False
ALNS-A,Example13,13,1,25,207.205,50.589,destroy,destroy_exploration,40.0,53.0,13.0,False,False,True
ALNS-A,Example13,13,1,25,207.205,50.589,repair,repair_exploration,40.0,53.0,13.0,False,False,True
ALNS-A,Example13,13,2,1,1.701,1.701,destroy,destroy_worst_workers_10pct,inf,317.0,nan,True,False,False
ALNS-A,Example13,13,2,1,1.701,1.701,repair,repair_gecode_long,inf,317.0,nan,True,False,False
ALNS-A,Example13,13,2,2,2.972,1.271,destroy,destroy_max_border_shift_1,317.0,149.0,-168.0,True,False,False
ALNS-A,Example13,13,2,2,2.972,1.271,repair,repair_chuffed_fast,317.0,149.0,-168.0,True,False,False
ALNS-A,Example13,13,2,3,6.407,3.434,destroy,destroy_all_forbidden_sequences,149.0,44.0,-105.0,True,False,False
ALNS-A,Example13,13,2,3,6.407,3.434,repair,repair_gecode_fast,149.0,44.0,-105.0,True,False,False
ALNS-A,Example13,13,2,4,10.145,3.738,destroy,destroy_random_window_20pct,44.0,92.0,48.0,False,False,False
ALNS-A,Example13,13,2,4,10.145,3.738,repair,repair_gecode_fast,44.0,92.0,48.0,False,False,False
ALNS-A,Example13,13,2,5,13.813,3.668,destroy,destroy_random_window_20pct,44.0,97.0,53.0,False,False,False
ALNS-A,Example13,13,2,5,13.813,3.668,repair,repair_gecode_fast,44.0,97.0,53.0,False,False,False
ALNS-A,Example13,13,2,6,17.259,3.446,destroy,destroy_random_workers_20pct,44.0,66.0,22.0,False,False,False
ALNS-A,Example13,13,2,6,17.259,3.446,repair,repair_gecode_fast,44.0,66.0,22.0,False,False,False
ALNS-A,Example13,13,2,7,21.025,3.766,destroy,destroy_random_workers_20pct,44.0,58.0,14.0,False,False,False
ALNS-A,Example13,13,2,7,21.025,3.766,repair,repair_chuffed_fast,44.0,58.0,14.0,False,False,False
ALNS-A,Example13,13,2,8,21.87,0.845,destroy,destroy_max_border_shift_2,44.0,42.0,-2.0,True,False,False
ALNS-A,Example13,13,2,8,21.87,0.845,repair,repair_gecode_fast,44.0,42.0,-2.0,True,False,False
ALNS-A,Example13,13,2,9,22.861,0.99,destroy,destroy_max_border_off,42.0,23.0,-19.0,True,False,False
ALNS-A,Example13,13,2,9,22.861,0.99,repair,repair_gecode_fast,42.0,23.0,-19.0,True,False,False
ALNS-A,Example13,13,2,10,26.393,3.532,destroy,destroy_random_window_20pct,23.0,71.0,48.0,False,False,False
ALNS-A,Example13,13,2,10,26.393,3.532,repair,repair_gecode_fast,23.0,71.0,48.0,False,False,False
ALNS-A,Example13,13,2,11,41.878,15.485,destroy,destroy_worst_workers_30pct,23.0,82.0,59.0,False,False,False
ALNS-A,Example13,13,2,11,41.878,15.485,repair,repair_gecode_long,23.0,82.0,59.0,False,False,False
ALNS-A,Example13,13,2,12,45.377,3.5,destroy,destroy_worst_workers_30pct,23.0,86.0,63.0,False,False,False
ALNS-A,Example13,13,2,12,45.377,3.5,repair,repair_gecode_fast,23.0,86.0,63.0,False,False,False
ALNS-A,Example13,13,2,13,49.108,3.73,destroy,destroy_random_workers_20pct,23.0,47.0,24.0,False,False,False
ALNS-A,Example13,13,2,13,49.108,3.73,repair,repair_chuffed_fast,23.0,47.0,24.0,False,False,False
ALNS-A,Example13,13,2,14,52.8,3.692,destroy,destroy_random_workers_20pct,23.0,53.0,30.0,False,False,False
ALNS-A,Example13,13,2,14,52.8,3.692,repair,repair_chuffed_fast,23.0,53.0,30.0,False,False,False
ALNS-A,Example13,13,2,15,68.247,15.448,destroy,destroy_random_window_20pct,23.0,41.0,18.0,False,False,False
ALNS-A,Example13,13,2,15,68.247,15.448,repair,repair_gecode_long,23.0,41.0,18.0,False,False,False
ALNS-A,Example13,13,2,16,72.341,4.093,destroy,destroy_worst_workers_30pct,23.0,105.0,82.0,False,False,False
ALNS-A,Example13,13,2,16,72.341,4.093,repair,repair_chuffed_fast,23.0,105.0,82.0,False,False,False
ALNS-A,Example13,13,2,17,75.785,3.444,destroy,destroy_random_workers_20pct,23.0,70.0,47.0,False,False,False
ALNS-A,Example13,13,2,17,75.785,3.444,repair,repair_gecode_fast,23.0,70.0,47.0,False,False,False
ALNS-A,Example13,13,2,18,91.236,15.452,destroy,destroy_random_workers_20pct,23.0,48.0,25.0,False,False,False
ALNS-A,Example13,13,2,18,91.236,15.452,repair,repair_gecode_long,23.0,48.0,25.0,False,False,False
ALNS-A,Example13,13,2,19,94.733,3.496,destroy,destroy_worst_workers_30pct,23.0,115.0,92.0,False,False,False
ALNS-A,Example13,13,2,19,94.733,3.496,repair,repair_gecode_fast,23.0,115.0,92.0,False,False,False
ALNS-A,Example13,13,2,20,145.402,50.669,destroy,destroy_exploration,23.0,41.0,18.0,False,False,True
ALNS-A,Example13,13,2,20,145.402,50.669,repair,repair_exploration,23.0,41.0,18.0,False,False,True
ALNS-A,Example13,13,2,21,196.272,50.87,destroy,destroy_exploration,23.0,86.0,63.0,False,False,True
ALNS-A,Example13,13,2,21,196.272,50.87,repair,repair_exploration,23.0,86.0,63.0,False,False,True
ALNS-A,Example14,14,0,1,0.806,0.806,destroy,destroy_max_border_off,inf,129.0,nan,True,False,False
ALNS-A,Example14,14,0,1,0.806,0.806,repair,repair_chuffed_long,inf,129.0,nan,True,False,False
ALNS-A,Example14,14,0,2,1.794,0.988,destroy,destroy_random_window_20pct,129.0,43.0,-86.0,True,False,False
ALNS-A,Example14,14,0,2,1.794,0.988,repair,repair_gecode_fast,129.0,43.0,-86.0,True,False,False
ALNS-A,Example14,14,0,3,17.241,15.448,destroy,destroy_streak_around_worst_worker,43.0,28.0,-15.0,True,False,False
ALNS-A,Example14,14,0,3,17.241,15.448,repair,repair_gecode_long,43.0,28.0,-15.0,True,False,False
ALNS-A,Example14,14,0,4,18.286,1.045,destroy,destroy_all_forbidden_sequences,28.0,18.0,-10.0,True,False,False
ALNS-A,Example14,14,0,4,18.286,1.045,repair,repair_chuffed_long,28.0,18.0,-10.0,True,False,False
ALNS-A,Example14,14,0,5,33.712,15.425,destroy,destroy_random_workers_20pct,18.0,11.0,-7.0,True,False,False
ALNS-A,Example14,14,0,5,33.712,15.425,repair,repair_gecode_long,18.0,11.0,-7.0,True,False,False
ALNS-A,Example14,14,0,6,35.159,1.447,destroy,destroy_random_window_20pct,11.0,10.0,-1.0,True,False,False
ALNS-A,Example14,14,0,6,35.159,1.447,repair,repair_gecode_long,11.0,10.0,-1.0,True,False,False
ALNS-A,Example14,14,0,7,50.683,15.524,destroy,destroy_streak_around_worst_worker,10.0,31.0,21.0,False,False,False
ALNS-A,Example14,14,0,7,50.683,15.524,repair,repair_chuffed_long,10.0,31.0,21.0,False,False,False
ALNS-A,Example14,14,0,8,54.283,3.6,destroy,destroy_streak_around_worst_worker,10.0,86.0,76.0,False,False,False
ALNS-A,Example14,14,0,8,54.283,3.6,repair,repair_chuffed_fast,10.0,86.0,76.0,False,False,False
ALNS-A,Example14,14,0,9,57.45,3.167,destroy,destroy_random_window_20pct,10.0,7.0,-3.0,True,False,False
ALNS-A,Example14,14,0,9,57.45,3.167,repair,repair_gecode_long,10.0,7.0,-3.0,True,False,False
ALNS-A,Example14,14,0,10,60.882,3.432,destroy,destroy_worst_workers_30pct,7.0,25.0,18.0,False,False,False
ALNS-A,Example14,14,0,10,60.882,3.432,repair,repair_gecode_fast,7.0,25.0,18.0,False,False,False
ALNS-A,Example14,14,0,11,61.519,0.637,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example14,14,0,11,61.519,0.637,repair,repair_gecode_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example14,14,0,12,63.008,1.488,destroy,destroy_random_window_20pct,7.0,6.0,-1.0,True,False,False
ALNS-A,Example14,14,0,12,63.008,1.488,repair,repair_chuffed_fast,7.0,6.0,-1.0,True,False,False
ALNS-A,Example14,14,0,13,78.434,15.426,destroy,destroy_worst_workers_30pct,6.0,20.0,14.0,False,False,False
ALNS-A,Example14,14,0,13,78.434,15.426,repair,repair_gecode_long,6.0,20.0,14.0,False,False,False
ALNS-A,Example14,14,0,14,79.11,0.677,destroy,destroy_all_forbidden_sequences,6.0,6.0,0.0,True,False,False
ALNS-A,Example14,14,0,14,79.11,0.677,repair,repair_chuffed_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example14,14,0,15,79.79,0.68,destroy,destroy_random_window_20pct,6.0,5.0,-1.0,True,False,False
ALNS-A,Example14,14,0,15,79.79,0.68,repair,repair_gecode_fast,6.0,5.0,-1.0,True,False,False
ALNS-A,Example14,14,0,16,83.225,3.435,destroy,destroy_random_workers_20pct,5.0,13.0,8.0,False,False,False
ALNS-A,Example14,14,0,16,83.225,3.435,repair,repair_chuffed_fast,5.0,13.0,8.0,False,False,False
ALNS-A,Example14,14,0,17,86.655,3.43,destroy,destroy_worst_workers_30pct,5.0,21.0,16.0,False,False,False
ALNS-A,Example14,14,0,17,86.655,3.43,repair,repair_gecode_fast,5.0,21.0,16.0,False,False,False
ALNS-A,Example14,14,0,18,102.161,15.506,destroy,destroy_worst_days_30pct,5.0,63.0,58.0,False,False,False
ALNS-A,Example14,14,0,18,102.161,15.506,repair,repair_chuffed_long,5.0,63.0,58.0,False,False,False
ALNS-A,Example14,14,0,19,117.587,15.426,destroy,destroy_worst_workers_30pct,5.0,19.0,14.0,False,False,False
ALNS-A,Example14,14,0,19,117.587,15.426,repair,repair_gecode_long,5.0,19.0,14.0,False,False,False
ALNS-A,Example14,14,0,20,133.014,15.427,destroy,destroy_worst_workers_30pct,5.0,22.0,17.0,False,False,False
ALNS-A,Example14,14,0,20,133.014,15.427,repair,repair_gecode_long,5.0,22.0,17.0,False,False,False
ALNS-A,Example14,14,0,21,136.449,3.435,destroy,destroy_random_window_20pct,5.0,31.0,26.0,False,False,False
ALNS-A,Example14,14,0,21,136.449,3.435,repair,repair_gecode_fast,5.0,31.0,26.0,False,False,False
ALNS-A,Example14,14,0,22,139.996,3.547,destroy,destroy_streak_around_worst_worker,5.0,28.0,23.0,False,False,False
ALNS-A,Example14,14,0,22,139.996,3.547,repair,repair_chuffed_fast,5.0,28.0,23.0,False,False,False
ALNS-A,Example14,14,0,23,155.425,15.429,destroy,destroy_random_window_20pct,5.0,21.0,16.0,False,False,False
ALNS-A,Example14,14,0,23,155.425,15.429,repair,repair_gecode_long,5.0,21.0,16.0,False,False,False
ALNS-A,Example14,14,0,24,156.912,1.486,destroy,destroy_random_workers_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example14,14,0,24,156.912,1.486,repair,repair_gecode_fast,5.0,5.0,0.0,True,False,False
ALNS-A,Example14,14,0,25,160.321,3.41,destroy,destroy_random_window_20pct,5.0,20.0,15.0,True,False,False
ALNS-A,Example14,14,0,25,160.321,3.41,repair,repair_gecode_fast,5.0,20.0,15.0,True,False,False
ALNS-A,Example14,14,0,26,210.919,50.598,destroy,destroy_exploration,20.0,32.0,12.0,False,False,True
ALNS-A,Example14,14,0,26,210.919,50.598,repair,repair_exploration,20.0,32.0,12.0,False,False,True
ALNS-A,Example14,14,1,1,0.823,0.823,destroy,destroy_max_border_shift_1,inf,95.0,nan,True,False,False
ALNS-A,Example14,14,1,1,0.823,0.823,repair,repair_chuffed_fast,inf,95.0,nan,True,False,False
ALNS-A,Example14,14,1,2,4.456,3.633,destroy,destroy_random_window_20pct,95.0,29.0,-66.0,True,False,False
ALNS-A,Example14,14,1,2,4.456,3.633,repair,repair_gecode_fast,95.0,29.0,-66.0,True,False,False
ALNS-A,Example14,14,1,3,7.899,3.442,destroy,destroy_worst_workers_30pct,29.0,28.0,-1.0,True,False,False
ALNS-A,Example14,14,1,3,7.899,3.442,repair,repair_gecode_fast,29.0,28.0,-1.0,True,False,False
ALNS-A,Example14,14,1,4,8.715,0.816,destroy,destroy_max_border_off,28.0,15.0,-13.0,True,False,False
ALNS-A,Example14,14,1,4,8.715,0.816,repair,repair_chuffed_fast,28.0,15.0,-13.0,True,False,False
ALNS-A,Example14,14,1,5,9.639,0.924,destroy,destroy_random_window_20pct,15.0,15.0,0.0,True,False,False
ALNS-A,Example14,14,1,5,9.639,0.924,repair,repair_chuffed_fast,15.0,15.0,0.0,True,False,False
ALNS-A,Example14,14,1,6,10.23,0.591,destroy,destroy_max_border_shift_2,15.0,15.0,0.0,True,False,False
ALNS-A,Example14,14,1,6,10.23,0.591,repair,repair_gecode_fast,15.0,15.0,0.0,True,False,False
ALNS-A,Example14,14,1,7,13.682,3.451,destroy,destroy_worst_days_30pct,15.0,50.0,35.0,False,False,False
ALNS-A,Example14,14,1,7,13.682,3.451,repair,repair_gecode_fast,15.0,50.0,35.0,False,False,False
ALNS-A,Example14,14,1,8,14.316,0.634,destroy,destroy_all_forbidden_sequences,15.0,14.0,-1.0,True,False,False
ALNS-A,Example14,14,1,8,14.316,0.634,repair,repair_gecode_long,15.0,14.0,-1.0,True,False,False
ALNS-A,Example14,14,1,9,14.89,0.574,destroy,destroy_max_border_shift_2,14.0,14.0,0.0,True,False,False
ALNS-A,Example14,14,1,9,14.89,0.574,repair,repair_gecode_long,14.0,14.0,0.0,True,False,False
ALNS-A,Example14,14,1,10,18.333,3.443,destroy,destroy_worst_workers_30pct,14.0,29.0,15.0,False,False,False
ALNS-A,Example14,14,1,10,18.333,3.443,repair,repair_gecode_fast,14.0,29.0,15.0,False,False,False
ALNS-A,Example14,14,1,11,21.767,3.435,destroy,destroy_streak_around_worst_worker,14.0,11.0,-3.0,True,False,False
ALNS-A,Example14,14,1,11,21.767,3.435,repair,repair_gecode_fast,14.0,11.0,-3.0,True,False,False
ALNS-A,Example14,14,1,12,22.408,0.641,destroy,destroy_all_forbidden_sequences,11.0,11.0,0.0,True,False,False
ALNS-A,Example14,14,1,12,22.408,0.641,repair,repair_chuffed_long,11.0,11.0,0.0,True,False,False
ALNS-A,Example14,14,1,13,25.847,3.439,destroy,destroy_random_workers_20pct,11.0,23.0,12.0,False,False,False
ALNS-A,Example14,14,1,13,25.847,3.439,repair,repair_chuffed_fast,11.0,23.0,12.0,False,False,False
ALNS-A,Example14,14,1,14,27.159,1.313,destroy,destroy_random_window_20pct,11.0,11.0,0.0,True,False,False
ALNS-A,Example14,14,1,14,27.159,1.313,repair,repair_gecode_fast,11.0,11.0,0.0,True,False,False
ALNS-A,Example14,14,1,15,30.568,3.409,destroy,destroy_random_days_20pct,11.0,32.0,21.0,False,False,False
ALNS-A,Example14,14,1,15,30.568,3.409,repair,repair_gecode_fast,11.0,32.0,21.0,False,False,False
ALNS-A,Example14,14,1,16,31.891,1.323,destroy,destroy_random_workers_20pct,11.0,9.0,-2.0,True,False,False
ALNS-A,Example14,14,1,16,31.891,1.323,repair,repair_chuffed_fast,11.0,9.0,-2.0,True,False,False
ALNS-A,Example14,14,1,17,35.391,3.499,destroy,destroy_worst_workers_30pct,9.0,25.0,16.0,False,False,False
ALNS-A,Example14,14,1,17,35.391,3.499,repair,repair_chuffed_fast,9.0,25.0,16.0,False,False,False
ALNS-A,Example14,14,1,18,38.845,3.454,destroy,destroy_random_workers_20pct,9.0,17.0,8.0,True,False,False
ALNS-A,Example14,14,1,18,38.845,3.454,repair,repair_chuffed_fast,9.0,17.0,8.0,True,False,False
ALNS-A,Example14,14,1,19,39.553,0.708,destroy,destroy_worst_workers_10pct,17.0,8.0,-9.0,True,False,False
ALNS-A,Example14,14,1,19,39.553,0.708,repair,repair_gecode_long,17.0,8.0,-9.0,True,False,False
ALNS-A,Example14,14,1,20,55.028,15.475,destroy,destroy_random_workers_20pct,8.0,18.0,10.0,False,False,False
ALNS-A,Example14,14,1,20,55.028,15.475,repair,repair_chuffed_long,8.0,18.0,10.0,False,False,False
ALNS-A,Example14,14,1,21,55.671,0.643,destroy,destroy_all_forbidden_sequences,8.0,8.0,0.0,True,False,False
ALNS-A,Example14,14,1,21,55.671,0.643,repair,repair_gecode_fast,8.0,8.0,0.0,True,False,False
ALNS-A,Example14,14,1,22,59.103,3.432,destroy,destroy_streak_around_worst_worker,8.0,41.0,33.0,False,False,False
ALNS-A,Example14,14,1,22,59.103,3.432,repair,repair_gecode_fast,8.0,41.0,33.0,False,False,False
ALNS-A,Example14,14,1,23,59.86,0.757,destroy,destroy_random_window_20pct,8.0,8.0,0.0,True,False,False
ALNS-A,Example14,14,1,23,59.86,0.757,repair,repair_chuffed_fast,8.0,8.0,0.0,True,False,False
ALNS-A,Example14,14,1,24,63.305,3.445,destroy,destroy_worst_workers_30pct,8.0,25.0,17.0,False,False,False
ALNS-A,Example14,14,1,24,63.305,3.445,repair,repair_gecode_fast,8.0,25.0,17.0,False,False,False
ALNS-A,Example14,14,1,25,64.397,1.092,destroy,destroy_random_window_20pct,8.0,8.0,0.0,True,False,False
ALNS-A,Example14,14,1,25,64.397,1.092,repair,repair_chuffed_fast,8.0,8.0,0.0,True,False,False
ALNS-A,Example14,14,1,26,79.928,15.532,destroy,destroy_worst_days_30pct,8.0,64.0,56.0,False,False,False
ALNS-A,Example14,14,1,26,79.928,15.532,repair,repair_chuffed_long,8.0,64.0,56.0,False,False,False
ALNS-A,Example14,14,1,27,83.343,3.414,destroy,destroy_random_window_20pct,8.0,19.0,11.0,False,False,False
ALNS-A,Example14,14,1,27,83.343,3.414,repair,repair_gecode_fast,8.0,19.0,11.0,False,False,False
ALNS-A,Example14,14,1,28,86.826,3.483,destroy,destroy_worst_workers_30pct,8.0,28.0,20.0,False,False,False
ALNS-A,Example14,14,1,28,86.826,3.483,repair,repair_chuffed_fast,8.0,28.0,20.0,False,False,False
ALNS-A,Example14,14,1,29,90.255,3.43,destroy,destroy_random_window_20pct,8.0,27.0,19.0,False,False,False
ALNS-A,Example14,14,1,29,90.255,3.43,repair,repair_gecode_fast,8.0,27.0,19.0,False,False,False
ALNS-A,Example14,14,1,30,94.142,3.887,destroy,destroy_exploration,8.0,8.0,0.0,True,False,True
ALNS-A,Example14,14,1,30,94.142,3.887,repair,repair_exploration,8.0,8.0,0.0,True,False,True
ALNS-A,Example14,14,1,31,94.766,0.623,destroy,destroy_exploration,8.0,7.0,-1.0,True,False,True
ALNS-A,Example14,14,1,31,94.766,0.623,repair,repair_exploration,8.0,7.0,-1.0,True,False,True
ALNS-A,Example14,14,1,32,98.271,3.505,destroy,destroy_random_days_20pct,7.0,21.0,14.0,False,False,False
ALNS-A,Example14,14,1,32,98.271,3.505,repair,repair_chuffed_fast,7.0,21.0,14.0,False,False,False
ALNS-A,Example14,14,1,33,109.774,11.503,destroy,destroy_random_workers_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example14,14,1,33,109.774,11.503,repair,repair_gecode_long,7.0,7.0,0.0,True,False,False
ALNS-A,Example14,14,1,34,110.336,0.562,destroy,destroy_all_forbidden_sequences,7.0,7.0,0.0,True,False,False
ALNS-A,Example14,14,1,34,110.336,0.562,repair,repair_gecode_long,7.0,7.0,0.0,True,False,False
ALNS-A,Example14,14,1,35,125.754,15.418,destroy,destroy_worst_workers_30pct,7.0,24.0,17.0,False,False,False
ALNS-A,Example14,14,1,35,125.754,15.418,repair,repair_gecode_long,7.0,24.0,17.0,False,False,False
ALNS-A,Example14,14,1,36,129.163,3.409,destroy,destroy_random_workers_20pct,7.0,16.0,9.0,False,False,False
ALNS-A,Example14,14,1,36,129.163,3.409,repair,repair_gecode_fast,7.0,16.0,9.0,False,False,False
ALNS-A,Example14,14,1,37,144.602,15.438,destroy,destroy_worst_days_30pct,7.0,52.0,45.0,False,False,False
ALNS-A,Example14,14,1,37,144.602,15.438,repair,repair_gecode_long,7.0,52.0,45.0,False,False,False
ALNS-A,Example14,14,1,38,160.045,15.443,destroy,destroy_random_window_20pct,7.0,25.0,18.0,False,False,False
ALNS-A,Example14,14,1,38,160.045,15.443,repair,repair_gecode_long,7.0,25.0,18.0,False,False,False
ALNS-A,Example14,14,1,39,160.747,0.702,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example14,14,1,39,160.747,0.702,repair,repair_gecode_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example14,14,1,40,176.171,15.423,destroy,destroy_worst_workers_30pct,7.0,18.0,11.0,False,False,False
ALNS-A,Example14,14,1,40,176.171,15.423,repair,repair_gecode_long,7.0,18.0,11.0,False,False,False
ALNS-A,Example14,14,1,41,178.553,2.382,destroy,destroy_random_window_20pct,7.0,6.0,-1.0,True,False,False
ALNS-A,Example14,14,1,41,178.553,2.382,repair,repair_gecode_long,7.0,6.0,-1.0,True,False,False
