algorithm,instance,seed,iteration,elapsed,best_so_far_objective
ALNS-B,Example3,2,25,72.823,14.0
ALNS-B,Example3,2,26,76.228,13.0
ALNS-B,Example3,2,27,76.89,12.0
ALNS-B,Example3,2,28,77.473,12.0
ALNS-B,Example3,2,29,108.231,12.0
ALNS-B,Example3,2,30,109.55,12.0
ALNS-B,Example3,2,31,110.183,12.0
ALNS-B,Example3,2,32,110.737,12.0
ALNS-B,Example3,2,33,117.581,12.0
ALNS-B,Example3,2,34,119.092,12.0
ALNS-B,Example3,2,35,120.638,12.0
ALNS-B,Example3,2,36,122.17,12.0
ALNS-B,Example3,2,37,122.735,12.0
ALNS-B,Example3,2,38,223.686,12.0
ALNS-B,Example4,0,1,2.269,19.0
ALNS-B,Example4,0,2,3.257,17.0
ALNS-B,Example4,0,3,18.686,11.0
ALNS-B,Example4,0,4,25.295,11.0
ALNS-B,Example4,0,5,25.834,11.0
ALNS-B,Example4,0,6,27.403,10.0
ALNS-B,Example4,0,7,27.947,10.0
ALNS-B,Example4,0,8,28.642,8.0
ALNS-B,Example4,0,9,29.343,8.0
ALNS-B,Example4,0,10,29.882,8.0
ALNS-B,Example4,0,11,30.572,8.0
ALNS-B,Example4,0,12,31.088,8.0
ALNS-B,Example4,0,13,31.618,8.0
ALNS-B,Example4,0,14,32.388,8.0
ALNS-B,Example4,0,15,38.935,8.0
ALNS-B,Example4,0,16,39.458,8.0
ALNS-B,Example4,0,17,45.914,8.0
ALNS-B,Example4,0,18,46.425,8.0
ALNS-B,Example4,0,19,49.573,6.0
ALNS-B,Example4,0,20,51.088,5.0
ALNS-B,Example4,0,21,52.941,5.0
ALNS-B,Example4,0,22,53.506,5.0
ALNS-B,Example4,0,23,54.181,4.0
ALNS-B,Example4,0,24,84.622,4.0
ALNS-B,Example4,0,25,85.315,4.0
ALNS-B,Example4,0,26,85.86,4.0
ALNS-B,Example4,0,27,86.56,4.0
ALNS-B,Example4,0,28,87.078,4.0
ALNS-B,Example4,0,29,87.596,4.0
ALNS-B,Example4,0,30,92.487,4.0
ALNS-B,Example4,0,31,93.371,3.0
ALNS-B,Example4,0,32,94.051,3.0
ALNS-B,Example4,0,33,100.814,3.0
ALNS-B,Example4,0,34,101.534,3.0
ALNS-B,Example4,0,35,102.27,3.0
ALNS-B,Example4,0,36,102.99,3.0
ALNS-B,Example4,0,37,103.709,3.0
ALNS-B,Example4,0,38,104.295,3.0
ALNS-B,Example4,0,39,104.855,3.0
ALNS-B,Example4,0,40,105.575,3.0
ALNS-B,Example4,0,41,106.295,3.0
ALNS-B,Example4,0,42,107.228,3.0
ALNS-B,Example4,0,43,109.226,3.0
ALNS-B,Example4,0,44,139.705,3.0
ALNS-B,Example4,0,45,146.299,3.0
ALNS-B,Example4,0,46,147.107,3.0
ALNS-B,Example4,0,47,148.185,3.0
ALNS-B,Example4,0,48,148.837,3.0
ALNS-B,Example4,0,49,149.933,3.0
ALNS-B,Example4,0,50,151.041,3.0
ALNS-B,Example4,0,51,151.776,3.0
ALNS-B,Example4,0,52,152.673,3.0
ALNS-B,Example4,0,53,153.621,3.0
ALNS-B,Example4,0,54,154.772,3.0
ALNS-B,Example4,0,55,156.231,2.0
ALNS-B,Example4,0,56,157.243,2.0
ALNS-B,Example4,0,57,187.965,2.0
ALNS-B,Example4,1,1,3.857,25.0
ALNS-B,Example4,1,2,7.787,25.0
ALNS-B,Example4,1,3,8.666,14.0
ALNS-B,Example4,1,4,15.453,14.0
ALNS-B,Example4,1,5,16.204,9.0
ALNS-B,Example4,1,6,16.961,6.0
ALNS-B,Example4,1,7,23.414,6.0
ALNS-B,Example4,1,8,24.004,6.0
ALNS-B,Example4,1,9,24.515,6.0
ALNS-B,Example4,1,10,25.034,6.0
ALNS-B,Example4,1,11,25.786,5.0
ALNS-B,Example4,1,12,26.335,5.0
ALNS-B,Example4,1,13,26.9,5.0
ALNS-B,Example4,1,14,27.414,5.0
ALNS-B,Example4,1,15,28.02,5.0
ALNS-B,Example4,1,16,28.924,4.0
ALNS-B,Example4,1,17,29.439,4.0
ALNS-B,Example4,1,18,35.887,4.0
ALNS-B,Example4,1,19,42.32,4.0
ALNS-B,Example4,1,20,43.101,4.0
ALNS-B,Example4,1,21,43.871,4.0
ALNS-B,Example4,1,22,44.382,4.0
ALNS-B,Example4,1,23,44.958,4.0
ALNS-B,Example4,1,24,45.471,4.0
ALNS-B,Example4,1,25,46.18,4.0
ALNS-B,Example4,1,26,76.879,4.0
ALNS-B,Example4,1,27,88.238,4.0
ALNS-B,Example4,1,28,94.273,4.0
ALNS-B,Example4,1,29,100.908,4.0
ALNS-B,Example4,1,30,101.419,4.0
ALNS-B,Example4,1,31,101.936,4.0
ALNS-B,Example4,1,32,102.505,4.0
ALNS-B,Example4,1,33,103.287,4.0
ALNS-B,Example4,1,34,103.799,4.0
ALNS-B,Example4,1,35,104.548,4.0
ALNS-B,Example4,1,36,105.057,4.0
ALNS-B,Example4,1,37,105.978,4.0
ALNS-B,Example4,1,38,107.265,4.0
ALNS-B,Example4,1,39,108.063,4.0
ALNS-B,Example4,1,40,108.574,4.0
ALNS-B,Example4,1,41,115.152,4.0
ALNS-B,Example4,1,42,121.699,4.0
ALNS-B,Example4,1,43,122.265,4.0
ALNS-B,Example4,1,44,123.018,4.0
ALNS-B,Example4,1,45,128.13,4.0
ALNS-B,Example4,1,46,128.706,4.0
ALNS-B,Example4,1,47,129.655,4.0
ALNS-B,Example4,1,48,130.59,4.0
ALNS-B,Example4,1,49,137.028,4.0
ALNS-B,Example4,1,50,137.594,4.0
ALNS-B,Example4,1,51,138.343,4.0
ALNS-B,Example4,1,52,163.807,4.0
ALNS-B,Example4,1,53,164.317,4.0
ALNS-B,Example4,1,54,165.03,4.0
ALNS-B,Example4,1,55,165.592,4.0
ALNS-B,Example4,1,56,166.304,4.0
ALNS-B,Example4,1,57,169.155,4.0
ALNS-B,Example4,1,58,170.694,4.0
ALNS-B,Example4,1,59,201.179,4.0
ALNS-B,Example4,2,1,1.081,18.0
ALNS-B,Example4,2,2,3.989,7.0
ALNS-B,Example4,2,3,10.449,7.0
ALNS-B,Example4,2,4,10.963,7.0
ALNS-B,Example4,2,5,11.473,7.0
ALNS-B,Example4,2,6,12.409,6.0
ALNS-B,Example4,2,7,19.028,6.0
ALNS-B,Example4,2,8,19.59,6.0
ALNS-B,Example4,2,9,20.15,6.0
ALNS-B,Example4,2,10,20.922,6.0
ALNS-B,Example4,2,11,21.521,6.0
ALNS-B,Example4,2,12,22.442,6.0
ALNS-B,Example4,2,13,23.314,6.0
ALNS-B,Example4,2,14,24.282,6.0
ALNS-B,Example4,2,15,24.825,6.0
ALNS-B,Example4,2,16,25.35,6.0
ALNS-B,Example4,2,17,26.265,6.0
ALNS-B,Example4,2,18,29.42,6.0
ALNS-B,Example4,2,19,36.014,6.0
ALNS-B,Example4,2,20,36.605,6.0
ALNS-B,Example4,2,21,37.545,6.0
ALNS-B,Example4,2,22,38.085,6.0
ALNS-B,Example4,2,23,38.624,6.0
ALNS-B,Example4,2,24,39.177,6.0
ALNS-B,Example4,2,25,39.701,6.0
ALNS-B,Example4,2,26,40.324,6.0
ALNS-B,Example4,2,27,41.839,6.0
ALNS-B,Example4,2,28,43.355,5.0
ALNS-B,Example4,2,29,44.174,5.0
ALNS-B,Example4,2,30,74.617,5.0
ALNS-B,Example4,2,31,75.449,5.0
ALNS-B,Example4,2,32,76.142,4.0
ALNS-B,Example4,2,33,76.652,4.0
ALNS-B,Example4,2,34,77.341,3.0
ALNS-B,Example4,2,35,78.058,3.0
ALNS-B,Example4,2,36,84.527,3.0
ALNS-B,Example4,2,37,85.21,3.0
ALNS-B,Example4,2,38,85.766,3.0
ALNS-B,Example4,2,39,86.47,3.0
ALNS-B,Example4,2,40,87.194,3.0
ALNS-B,Example4,2,41,87.706,3.0
ALNS-B,Example4,2,42,88.862,3.0
ALNS-B,Example4,2,43,89.553,3.0
ALNS-B,Example4,2,44,90.247,3.0
ALNS-B,Example4,2,45,91.256,3.0
ALNS-B,Example4,2,46,92.11,3.0
ALNS-B,Example4,2,47,96.898,3.0
ALNS-B,Example4,2,48,103.328,3.0
ALNS-B,Example4,2,49,103.884,3.0
ALNS-B,Example4,2,50,104.496,3.0
ALNS-B,Example4,2,51,111.094,3.0
ALNS-B,Example4,2,52,111.713,3.0
ALNS-B,Example4,2,53,142.401,3.0
ALNS-B,Example4,2,54,143.307,3.0
ALNS-B,Example4,2,55,144.235,3.0
ALNS-B,Example4,2,56,147.538,3.0
ALNS-B,Example4,2,57,148.246,3.0
ALNS-B,Example4,2,58,148.945,3.0
ALNS-B,Example4,2,59,149.732,3.0
ALNS-B,Example4,2,60,150.427,3.0
ALNS-B,Example4,2,61,156.98,3.0
ALNS-B,Example4,2,62,157.678,3.0
ALNS-B,Example4,2,63,158.218,3.0
ALNS-B,Example4,2,64,158.917,3.0
ALNS-B,Example4,2,65,165.564,3.0
ALNS-B,Example4,2,66,168.324,3.0
ALNS-B,Example4,2,67,168.878,3.0
ALNS-B,Example4,2,68,169.586,3.0
ALNS-B,Example4,2,69,176.026,3.0
ALNS-B,Example4,2,70,176.597,3.0
ALNS-B,Example4,2,71,177.464,3.0
ALNS-B,Example4,2,72,208.15,3.0
ALNS-B,Example5,0,1,1.045,44.0
ALNS-B,Example5,0,2,1.969,25.0
ALNS-B,Example5,0,3,3.255,21.0
ALNS-B,Example5,0,4,6.772,21.0
ALNS-B,Example5,0,5,10.522,21.0
ALNS-B,Example5,0,6,12.256,20.0
ALNS-B,Example5,0,7,15.682,20.0
ALNS-B,Example5,0,8,19.1,20.0
ALNS-B,Example5,0,9,22.503,20.0
ALNS-B,Example5,0,10,23.141,19.0
ALNS-B,Example5,0,11,26.559,19.0
ALNS-B,Example5,0,12,29.978,19.0
ALNS-B,Example5,0,13,33.421,16.0
ALNS-B,Example5,0,14,48.936,16.0
ALNS-B,Example5,0,15,52.398,16.0
ALNS-B,Example5,0,16,53.41,14.0
ALNS-B,Example5,0,17,53.986,14.0
ALNS-B,Example5,0,18,60.59,14.0
ALNS-B,Example5,0,19,61.242,13.0
ALNS-B,Example5,0,20,61.86,13.0
ALNS-B,Example5,0,21,62.372,13.0
ALNS-B,Example5,0,22,63.102,13.0
ALNS-B,Example5,0,23,63.625,13.0
ALNS-B,Example5,0,24,70.061,9.0
ALNS-B,Example5,0,25,76.48,9.0
ALNS-B,Example5,0,26,77.599,8.0
ALNS-B,Example5,0,27,84.19,8.0
ALNS-B,Example5,0,28,114.817,8.0
ALNS-B,Example5,0,29,121.249,8.0
ALNS-B,Example5,0,30,121.841,8.0
ALNS-B,Example5,0,31,122.868,8.0
ALNS-B,Example5,0,32,128.579,7.0
ALNS-B,Example5,0,33,135.092,7.0
ALNS-B,Example5,0,34,135.729,6.0
ALNS-B,Example5,0,35,142.165,6.0
ALNS-B,Example5,0,36,153.445,5.0
ALNS-B,Example5,0,37,154.019,5.0
ALNS-B,Example5,0,38,154.551,5.0
ALNS-B,Example5,0,39,156.037,5.0
ALNS-B,Example5,0,40,156.888,5.0
ALNS-B,Example5,0,41,163.415,5.0
ALNS-B,Example5,0,42,164.085,5.0
ALNS-B,Example5,0,43,194.68,5.0
ALNS-B,Example5,1,1,1.511,30.0
ALNS-B,Example5,1,2,5.151,20.0
ALNS-B,Example5,1,3,6.389,14.0
ALNS-B,Example5,1,4,7.241,10.0
ALNS-B,Example5,1,5,13.787,10.0
ALNS-B,Example5,1,6,14.446,8.0
ALNS-B,Example5,1,7,15.07,8.0
ALNS-B,Example5,1,8,45.601,8.0
ALNS-B,Example5,1,9,52.053,8.0
ALNS-B,Example5,1,10,52.591,8.0
ALNS-B,Example5,1,11,53.776,7.0
ALNS-B,Example5,1,12,55.866,5.0
ALNS-B,Example5,1,13,56.438,5.0
ALNS-B,Example5,1,14,57.628,5.0
ALNS-B,Example5,1,15,64.075,5.0
ALNS-B,Example5,1,16,65.074,5.0
ALNS-B,Example5,1,17,65.909,3.0
ALNS-B,Example5,1,18,72.374,3.0
ALNS-B,Example5,1,19,72.965,3.0
ALNS-B,Example5,1,20,73.696,3.0
ALNS-B,Example5,1,21,74.346,3.0
ALNS-B,Example5,1,22,74.926,3.0
ALNS-B,Example5,1,23,75.464,3.0
ALNS-B,Example5,1,24,76.006,3.0
ALNS-B,Example5,1,25,76.534,3.0
ALNS-B,Example5,1,26,77.262,3.0
ALNS-B,Example5,1,27,78.025,3.0
ALNS-B,Example5,1,28,79.382,3.0
ALNS-B,Example5,1,29,80.191,3.0
ALNS-B,Example5,1,30,80.867,3.0
ALNS-B,Example5,1,31,81.656,3.0
ALNS-B,Example5,1,32,82.645,3.0
ALNS-B,Example5,1,33,89.23,3.0
ALNS-B,Example5,1,34,90.075,3.0
ALNS-B,Example5,1,35,90.646,3.0
ALNS-B,Example5,1,36,91.629,3.0
ALNS-B,Example5,1,37,92.618,3.0
ALNS-B,Example5,1,38,105.931,3.0
ALNS-B,Example5,1,39,127.634,3.0
ALNS-B,Example5,1,40,128.268,3.0
ALNS-B,Example5,1,41,129.117,3.0
ALNS-B,Example5,1,42,129.957,3.0
ALNS-B,Example5,1,43,130.573,3.0
ALNS-B,Example5,1,44,131.514,3.0
ALNS-B,Example5,1,45,139.087,3.0
ALNS-B,Example5,1,46,139.987,3.0
ALNS-B,Example5,1,47,140.566,3.0
ALNS-B,Example5,1,48,142.695,3.0
ALNS-B,Example5,1,49,172.331,3.0
ALNS-B,Example5,1,50,173.334,3.0
ALNS-B,Example5,1,51,174.054,3.0
ALNS-B,Example5,1,52,174.783,3.0
ALNS-B,Example5,1,53,175.364,3.0
ALNS-B,Example5,1,54,176.025,3.0
ALNS-B,Example5,1,55,176.603,3.0
ALNS-B,Example5,1,56,177.385,3.0
ALNS-B,Example5,1,57,179.006,3.0
ALNS-B,Example5,1,58,179.657,3.0
ALNS-B,Example5,1,59,183.096,3.0
ALNS-B,Example5,2,1,1.032,43.0
ALNS-B,Example5,2,2,1.812,43.0
ALNS-B,Example5,2,3,5.262,32.0
ALNS-B,Example5,2,4,8.206,27.0
ALNS-B,Example5,2,5,8.935,24.0
ALNS-B,Example5,2,6,21.048,21.0
ALNS-B,Example5,2,7,24.61,21.0
ALNS-B,Example5,2,8,28.138,21.0
ALNS-B,Example5,2,9,31.587,21.0
ALNS-B,Example5,2,10,47.046,20.0
ALNS-B,Example5,2,11,50.496,20.0
ALNS-B,Example5,2,12,51.438,13.0
ALNS-B,Example5,2,13,54.206,9.0
ALNS-B,Example5,2,14,54.786,9.0
ALNS-B,Example5,2,15,61.314,9.0
ALNS-B,Example5,2,16,61.916,9.0
ALNS-B,Example5,2,17,62.509,9.0
ALNS-B,Example5,2,18,63.271,7.0
ALNS-B,Example5,2,19,63.829,7.0
ALNS-B,Example5,2,20,79.947,6.0
ALNS-B,Example5,2,21,80.511,6.0
ALNS-B,Example5,2,22,110.971,6.0
ALNS-B,Example5,2,23,111.607,6.0
ALNS-B,Example5,2,24,112.809,6.0
ALNS-B,Example5,2,25,114.422,6.0
ALNS-B,Example5,2,26,145.011,6.0
ALNS-B,Example5,2,27,145.591,6.0
ALNS-B,Example5,2,28,146.803,6.0
ALNS-B,Example5,2,29,148.04,6.0
ALNS-B,Example5,2,30,149.239,6.0
ALNS-B,Example5,2,31,150.104,6.0
ALNS-B,Example5,2,32,151.404,5.0
ALNS-B,Example5,2,33,152.899,5.0
ALNS-B,Example5,2,34,153.626,5.0
ALNS-B,Example5,2,35,154.165,5.0
ALNS-B,Example5,2,36,154.687,5.0
ALNS-B,Example5,2,37,185.126,5.0
ALNS-B,Example6,0,1,0.879,22.0
ALNS-B,Example6,0,2,2.852,20.0
ALNS-B,Example6,0,3,3.501,17.0
ALNS-B,Example6,0,4,4.905,14.0
ALNS-B,Example6,0,5,9.689,12.0
ALNS-B,Example6,0,6,10.719,12.0
ALNS-B,Example6,0,7,11.554,11.0
ALNS-B,Example6,0,8,12.114,11.0
ALNS-B,Example6,0,9,15.543,10.0
ALNS-B,Example6,0,10,21.967,10.0
ALNS-B,Example6,0,11,22.44,10.0
ALNS-B,Example6,0,12,23.0,10.0
ALNS-B,Example6,0,13,23.518,10.0
ALNS-B,Example6,0,14,29.917,10.0
ALNS-B,Example6,0,15,30.638,10.0
ALNS-B,Example6,0,16,61.114,10.0
ALNS-B,Example6,0,17,62.136,10.0
ALNS-B,Example6,0,18,62.676,10.0
ALNS-B,Example6,0,19,63.256,10.0
ALNS-B,Example6,0,20,63.892,9.0
ALNS-B,Example6,0,21,64.561,7.0
ALNS-B,Example6,0,22,65.033,7.0
ALNS-B,Example6,0,23,65.546,7.0
ALNS-B,Example6,0,24,66.153,7.0
ALNS-B,Example6,0,25,66.623,7.0
ALNS-B,Example6,0,26,67.146,7.0
ALNS-B,Example6,0,27,67.791,7.0
ALNS-B,Example6,0,28,68.37,7.0
ALNS-B,Example6,0,29,74.791,7.0
ALNS-B,Example6,0,30,75.272,7.0
ALNS-B,Example6,0,31,75.876,7.0
ALNS-B,Example6,0,32,76.452,7.0
ALNS-B,Example6,0,33,77.107,7.0
ALNS-B,Example6,0,34,77.786,7.0
ALNS-B,Example6,0,35,78.378,7.0
ALNS-B,Example6,0,36,78.966,7.0
ALNS-B,Example6,0,37,85.447,7.0
ALNS-B,Example6,0,38,85.92,7.0
ALNS-B,Example6,0,39,86.498,7.0
ALNS-B,Example6,0,40,86.984,7.0
ALNS-B,Example6,0,41,87.502,7.0
ALNS-B,Example6,0,42,88.076,7.0
ALNS-B,Example6,0,43,89.121,7.0
ALNS-B,Example6,0,44,99.042,7.0
ALNS-B,Example6,0,45,99.658,7.0
ALNS-B,Example6,0,46,100.234,7.0
ALNS-B,Example6,0,47,100.845,7.0
ALNS-B,Example6,0,48,101.464,7.0
ALNS-B,Example6,0,49,101.989,7.0
ALNS-B,Example6,0,50,102.506,7.0
ALNS-B,Example6,0,51,132.942,7.0
ALNS-B,Example6,0,52,133.538,7.0
ALNS-B,Example6,0,53,134.077,7.0
ALNS-B,Example6,0,54,134.694,7.0
ALNS-B,Example6,0,55,135.287,7.0
ALNS-B,Example6,0,56,135.801,7.0
ALNS-B,Example6,0,57,136.428,7.0
ALNS-B,Example6,0,58,137.038,7.0
ALNS-B,Example6,0,59,137.657,7.0
ALNS-B,Example6,0,60,138.181,7.0
ALNS-B,Example6,0,61,138.747,7.0
ALNS-B,Example6,0,62,139.448,7.0
ALNS-B,Example6,0,63,140.296,4.0
ALNS-B,Example6,0,64,141.041,4.0
ALNS-B,Example6,0,65,141.629,4.0
ALNS-B,Example6,0,66,172.115,4.0
ALNS-B,Example6,0,67,172.64,4.0
ALNS-B,Example6,0,68,193.968,4.0
ALNS-B,Example6,1,1,0.916,20.0
ALNS-B,Example6,1,2,1.838,17.0
ALNS-B,Example6,1,3,2.511,15.0
ALNS-B,Example6,1,4,3.316,14.0
ALNS-B,Example6,1,5,3.946,13.0
ALNS-B,Example6,1,6,4.56,8.0
ALNS-B,Example6,1,7,11.012,8.0
ALNS-B,Example6,1,8,11.596,8.0
ALNS-B,Example6,1,9,12.199,8.0
ALNS-B,Example6,1,10,12.722,8.0
ALNS-B,Example6,1,11,13.205,8.0
ALNS-B,Example6,1,12,13.723,8.0
ALNS-B,Example6,1,13,14.279,7.0
ALNS-B,Example6,1,14,14.823,6.0
ALNS-B,Example6,1,15,15.382,6.0
ALNS-B,Example6,1,16,15.923,5.0
ALNS-B,Example6,1,17,16.49,5.0
ALNS-B,Example6,1,18,17.072,5.0
ALNS-B,Example6,1,19,17.864,5.0
ALNS-B,Example6,1,20,18.807,5.0
ALNS-B,Example6,1,21,19.382,5.0
ALNS-B,Example6,1,22,25.814,5.0
ALNS-B,Example6,1,23,26.343,5.0
ALNS-B,Example6,1,24,26.887,5.0
ALNS-B,Example6,1,25,27.426,5.0
ALNS-B,Example6,1,26,27.941,5.0
ALNS-B,Example6,1,27,28.493,5.0
ALNS-B,Example6,1,28,29.056,5.0
ALNS-B,Example6,1,29,29.623,5.0
ALNS-B,Example6,1,30,30.09,5.0
ALNS-B,Example6,1,31,30.67,5.0
ALNS-B,Example6,1,32,31.46,5.0
ALNS-B,Example6,1,33,33.106,5.0
ALNS-B,Example6,1,34,33.573,5.0
ALNS-B,Example6,1,35,34.035,5.0
ALNS-B,Example6,1,36,34.556,5.0
ALNS-B,Example6,1,37,35.234,4.0
ALNS-B,Example6,1,38,35.769,4.0
ALNS-B,Example6,1,39,36.239,4.0
ALNS-B,Example6,1,40,36.822,4.0
ALNS-B,Example6,1,41,37.374,4.0
ALNS-B,Example6,1,42,37.892,4.0
ALNS-B,Example6,1,43,38.43,4.0
ALNS-B,Example6,1,44,68.844,4.0
ALNS-B,Example6,1,45,69.39,4.0
ALNS-B,Example6,1,46,69.928,4.0
ALNS-B,Example6,1,47,70.486,4.0
ALNS-B,Example6,1,48,71.307,4.0
ALNS-B,Example6,1,49,71.84,4.0
ALNS-B,Example6,1,50,72.378,4.0
ALNS-B,Example6,1,51,72.848,4.0
ALNS-B,Example6,1,52,73.314,4.0
ALNS-B,Example6,1,53,73.788,4.0
ALNS-B,Example6,1,54,74.348,4.0
ALNS-B,Example6,1,55,75.045,4.0
ALNS-B,Example6,1,56,88.746,4.0
ALNS-B,Example6,1,57,89.262,4.0
ALNS-B,Example6,1,58,89.842,4.0
ALNS-B,Example6,1,59,90.421,4.0
ALNS-B,Example6,1,60,90.917,4.0
ALNS-B,Example6,1,61,91.386,4.0
ALNS-B,Example6,1,62,91.96,4.0
ALNS-B,Example6,1,63,92.475,4.0
ALNS-B,Example6,1,64,93.036,4.0
ALNS-B,Example6,1,65,93.546,4.0
ALNS-B,Example6,1,66,94.082,4.0
ALNS-B,Example6,1,67,100.501,4.0
ALNS-B,Example6,1,68,101.108,4.0
ALNS-B,Example6,1,69,102.062,4.0
ALNS-B,Example6,1,70,102.575,4.0
ALNS-B,Example6,1,71,103.108,4.0
ALNS-B,Example6,1,72,103.646,4.0
ALNS-B,Example6,1,73,104.256,4.0
ALNS-B,Example6,1,74,104.801,4.0
ALNS-B,Example6,1,75,105.359,4.0
ALNS-B,Example6,1,76,105.852,4.0
ALNS-B,Example6,1,77,106.317,4.0
ALNS-B,Example6,1,78,106.902,4.0
ALNS-B,Example6,1,79,107.472,4.0
ALNS-B,Example6,1,80,113.92,4.0
ALNS-B,Example6,1,81,114.465,4.0
ALNS-B,Example6,1,82,115.02,4.0
ALNS-B,Example6,1,83,115.598,4.0
ALNS-B,Example6,1,84,116.173,4.0
ALNS-B,Example6,1,85,116.716,4.0
ALNS-B,Example6,1,86,117.184,4.0
ALNS-B,Example6,1,87,117.711,4.0
ALNS-B,Example6,1,88,118.617,4.0
ALNS-B,Example6,1,89,119.264,4.0
ALNS-B,Example6,1,90,119.849,4.0
ALNS-B,Example6,1,91,120.572,4.0
ALNS-B,Example6,1,92,121.11,4.0
ALNS-B,Example6,1,93,127.54,4.0
ALNS-B,Example6,1,94,128.125,4.0
ALNS-B,Example6,1,95,128.885,4.0
ALNS-B,Example6,1,96,129.363,4.0
ALNS-B,Example6,1,97,129.929,4.0
ALNS-B,Example6,1,98,130.435,4.0
ALNS-B,Example6,1,99,130.992,4.0
ALNS-B,Example6,1,100,131.617,4.0
ALNS-B,Example6,1,101,132.187,4.0
ALNS-B,Example6,1,102,132.766,4.0
ALNS-B,Example6,1,103,133.499,4.0
ALNS-B,Example6,1,104,135.733,4.0
ALNS-B,Example6,1,105,136.225,4.0
ALNS-B,Example6,1,106,137.302,4.0
ALNS-B,Example6,1,107,137.78,4.0
ALNS-B,Example6,1,108,138.293,4.0
ALNS-B,Example6,1,109,138.929,4.0
ALNS-B,Example6,1,110,139.467,4.0
ALNS-B,Example6,1,111,140.033,4.0
ALNS-B,Example6,1,112,140.525,4.0
ALNS-B,Example6,1,113,169.297,4.0
ALNS-B,Example6,1,114,169.81,4.0
ALNS-B,Example6,1,115,170.284,4.0
ALNS-B,Example6,1,116,176.718,4.0
ALNS-B,Example6,1,117,177.186,4.0
ALNS-B,Example6,1,118,177.749,4.0
ALNS-B,Example6,1,119,179.198,4.0
ALNS-B,Example6,1,120,179.767,4.0
ALNS-B,Example6,1,121,180.325,4.0
ALNS-B,Example6,2,1,0.816,23.0
ALNS-B,Example6,2,2,4.437,23.0
ALNS-B,Example6,2,3,4.921,23.0
ALNS-B,Example6,2,4,8.371,23.0
ALNS-B,Example6,2,5,11.905,23.0
ALNS-B,Example6,2,6,12.373,23.0
ALNS-B,Example6,2,7,12.889,23.0
ALNS-B,Example6,2,8,13.36,23.0
ALNS-B,Example6,2,9,14.369,20.0
ALNS-B,Example6,2,10,15.318,12.0
ALNS-B,Example6,2,11,15.789,12.0
ALNS-B,Example6,2,12,16.263,12.0
ALNS-B,Example6,2,13,16.835,12.0
ALNS-B,Example6,2,14,17.657,10.0
ALNS-B,Example6,2,15,18.945,7.0
ALNS-B,Example6,2,16,19.656,6.0
ALNS-B,Example6,2,17,21.251,4.0
ALNS-B,Example6,2,18,22.737,2.0
ALNS-B,Example6,2,19,23.257,2.0
ALNS-B,Example6,2,20,23.848,2.0
ALNS-B,Example6,2,21,30.289,2.0
ALNS-B,Example6,2,22,30.778,2.0
ALNS-B,Example6,2,23,31.311,2.0
ALNS-B,Example6,2,24,31.807,2.0
ALNS-B,Example6,2,25,32.344,2.0
ALNS-B,Example6,2,26,32.862,2.0
ALNS-B,Example6,2,27,33.41,2.0
ALNS-B,Example6,2,28,33.943,2.0
ALNS-B,Example6,2,29,34.458,2.0
ALNS-B,Example6,2,30,35.071,1.0
ALNS-B,Example6,2,31,35.669,1.0
ALNS-B,Example6,2,32,36.23,1.0
ALNS-B,Example6,2,33,42.413,1.0
ALNS-B,Example6,2,34,42.93,1.0
ALNS-B,Example6,2,35,43.449,1.0
ALNS-B,Example6,2,36,44.102,1.0
ALNS-B,Example6,2,37,44.746,1.0
ALNS-B,Example6,2,38,45.221,1.0
ALNS-B,Example6,2,39,46.463,1.0
ALNS-B,Example6,2,40,47.045,1.0
ALNS-B,Example6,2,41,47.647,1.0
ALNS-B,Example6,2,42,48.39,1.0
ALNS-B,Example6,2,43,48.997,1.0
ALNS-B,Example6,2,44,49.481,1.0
ALNS-B,Example6,2,45,50.193,1.0
ALNS-B,Example6,2,46,56.616,1.0
ALNS-B,Example6,2,47,57.199,1.0
ALNS-B,Example6,2,48,63.621,1.0
ALNS-B,Example6,2,49,64.2,1.0
ALNS-B,Example6,2,50,64.686,1.0
ALNS-B,Example6,2,51,65.246,1.0
ALNS-B,Example6,2,52,65.835,1.0
ALNS-B,Example6,2,53,66.398,1.0
ALNS-B,Example6,2,54,66.987,1.0
ALNS-B,Example6,2,55,67.516,1.0
ALNS-B,Example6,2,56,68.089,1.0
ALNS-B,Example6,2,57,68.683,1.0
ALNS-B,Example6,2,58,69.196,1.0
ALNS-B,Example6,2,59,69.737,1.0
ALNS-B,Example6,2,60,70.208,1.0
ALNS-B,Example6,2,61,70.872,1.0
ALNS-B,Example6,2,62,71.394,1.0
ALNS-B,Example6,2,63,77.857,1.0
ALNS-B,Example6,2,64,78.415,1.0
ALNS-B,Example6,2,65,78.979,1.0
ALNS-B,Example6,2,66,79.495,1.0
ALNS-B,Example6,2,67,79.961,1.0
ALNS-B,Example6,2,68,80.44,1.0
ALNS-B,Example6,2,69,81.021,1.0
ALNS-B,Example6,2,70,81.584,1.0
ALNS-B,Example6,2,71,82.121,1.0
ALNS-B,Example6,2,72,82.743,1.0
ALNS-B,Example6,2,73,83.294,1.0
ALNS-B,Example6,2,74,89.732,1.0
ALNS-B,Example6,2,75,90.31,1.0
ALNS-B,Example6,2,76,91.017,1.0
ALNS-B,Example6,2,77,91.566,1.0
