algorithm,instance,instance_index,seed,operator_type,operator_name,selection_count,selection_share,improvement_count,improvement_probability,acceptance_rate,mean_delta,mean_improving_delta
ALNS-B,Example6,6,1,destroy,destroy_worst_days_10pct,26,0.21487603305785125,4,0.15384615384615385,0.15384615384615385,-0.15384615384615385,-1.0
ALNS-B,Example6,6,1,repair,repair_gecode_long,19,0.15702479338842976,2,0.10526315789473684,0.10526315789473684,0.05263157894736842,-1.0
ALNS-B,Example6,6,1,destroy,destroy_all_forbidden_sequences,15,0.12396694214876033,1,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-1.0
ALNS-B,Example6,6,1,repair,repair_gecode_fast,25,0.2066115702479339,1,0.04,0.04,0.24,-5.0
ALNS-B,Example6,6,1,destroy,destroy_max_border_work,3,0.024793388429752067,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,1,destroy,destroy_max_border_shift_3,9,0.0743801652892562,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,1,destroy,destroy_max_border_shift_1,4,0.03305785123966942,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,1,destroy,destroy_max_border_shift_2,5,0.04132231404958678,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,1,destroy,destroy_exploration,20,0.1652892561983471,1,0.05,0.05,-0.05,-1.0
ALNS-B,Example6,6,1,repair,repair_exploration,20,0.1652892561983471,1,0.05,0.05,-0.05,-1.0
ALNS-B,Example6,6,1,destroy,destroy_max_border_off,3,0.024793388429752067,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,1,destroy,destroy_worst_workers_10pct,11,0.09090909090909091,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,2,destroy,destroy_worst_workers_10pct,8,0.06557377049180328,0,0.0,0.125,0.0,nan
ALNS-B,Example6,6,2,repair,repair_gecode_long,16,0.13114754098360656,1,0.0625,0.125,-0.2,-3.0
ALNS-B,Example6,6,2,destroy,destroy_all_forbidden_sequences,20,0.16393442622950818,1,0.05,0.05,0.95,-2.0
ALNS-B,Example6,6,2,repair,repair_chuffed_fast,29,0.23770491803278687,3,0.10344827586206896,0.13793103448275862,1.9655172413793103,-2.3333333333333335
ALNS-B,Example6,6,2,destroy,destroy_max_border_work,2,0.01639344262295082,0,0.0,0.5,0.0,nan
ALNS-B,Example6,6,2,repair,repair_chuffed_long,24,0.19672131147540983,0,0.0,0.08333333333333333,0.0,nan
ALNS-B,Example6,6,2,destroy,destroy_worst_days_30pct,1,0.00819672131147541,0,0.0,0.0,4.0,nan
ALNS-B,Example6,6,2,repair,repair_gecode_fast,33,0.27049180327868855,3,0.09090909090909091,0.12121212121212122,0.696969696969697,-3.6666666666666665
ALNS-B,Example6,6,2,destroy,destroy_max_border_shift_2,5,0.040983606557377046,0,0.0,0.4,0.0,nan
ALNS-B,Example6,6,2,destroy,destroy_max_border_off,2,0.01639344262295082,0,0.0,0.5,0.0,nan
ALNS-B,Example6,6,2,destroy,destroy_streak_around_worst_worker,29,0.23770491803278687,5,0.1724137931034483,0.1724137931034483,2.1379310344827585,-2.2
ALNS-B,Example6,6,2,destroy,destroy_random_workers_20pct,1,0.00819672131147541,1,1.0,1.0,-8.0,-8.0
ALNS-B,Example6,6,2,destroy,destroy_max_border_shift_3,2,0.01639344262295082,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,2,destroy,destroy_max_border_shift_1,3,0.02459016393442623,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,2,destroy,destroy_worst_days_10pct,29,0.23770491803278687,0,0.0,0.0,0.0,nan
ALNS-B,Example6,6,2,destroy,destroy_exploration,20,0.16393442622950818,1,0.05,0.05,-0.05,-1.0
ALNS-B,Example6,6,2,repair,repair_exploration,20,0.16393442622950818,1,0.05,0.05,-0.05,-1.0
ALNS-B,Example7,7,0,destroy,destroy_max_border_off,2,0.09090909090909091,1,0.5,1.0,-37.0,-37.0
ALNS-B,Example7,7,0,repair,repair_chuffed_long,7,0.3181818181818182,1,0.14285714285714285,0.2857142857142857,153.83333333333334,-43.0
ALNS-B,Example7,7,0,destroy,destroy_random_window_20pct,7,0.3181818181818182,1,0.14285714285714285,0.14285714285714285,137.57142857142858,-252.0
ALNS-B,Example7,7,0,repair,repair_gecode_fast,4,0.18181818181818182,1,0.25,0.25,-35.5,-252.0
ALNS-B,Example7,7,0,destroy,destroy_worst_workers_30pct,2,0.09090909090909091,0,0.0,0.0,37.5,nan
ALNS-B,Example7,7,0,destroy,destroy_all_forbidden_sequences,2,0.09090909090909091,1,0.5,1.0,-21.5,-43.0
ALNS-B,Example7,7,0,destroy,destroy_random_workers_20pct,6,0.2727272727272727,1,0.16666666666666666,0.16666666666666666,26.166666666666668,-1.0
ALNS-B,Example7,7,0,repair,repair_chuffed_fast,9,0.4090909090909091,1,0.1111111111111111,0.2222222222222222,54.55555555555556,-1.0
ALNS-B,Example7,7,0,repair,repair_gecode_long,1,0.045454545454545456,1,1.0,1.0,-37.0,-37.0
ALNS-B,Example7,7,0,destroy,destroy_streak_around_worst_worker,2,0.09090909090909091,0,0.0,0.0,60.0,nan
ALNS-B,Example7,7,0,destroy,destroy_exploration,1,0.045454545454545456,0,0.0,0.0,48.0,nan
ALNS-B,Example7,7,0,repair,repair_exploration,1,0.045454545454545456,0,0.0,0.0,48.0,nan
ALNS-B,Example7,7,1,destroy,destroy_max_border_off,5,0.1388888888888889,4,0.8,1.0,-16.75,-16.75
ALNS-B,Example7,7,1,repair,repair_chuffed_fast,25,0.6944444444444444,7,0.28,0.32,55.583333333333336,-26.285714285714285
ALNS-B,Example7,7,1,destroy,destroy_worst_workers_30pct,1,0.027777777777777776,1,1.0,1.0,-98.0,-98.0
ALNS-B,Example7,7,1,destroy,destroy_random_window_20pct,23,0.6388888888888888,3,0.13043478260869565,0.13043478260869565,95.43478260869566,-18.0
ALNS-B,Example7,7,1,destroy,destroy_all_forbidden_sequences,1,0.027777777777777776,1,1.0,1.0,-3.0,-3.0
ALNS-B,Example7,7,1,repair,repair_gecode_fast,7,0.19444444444444445,1,0.14285714285714285,0.14285714285714285,118.85714285714286,-25.0
ALNS-B,Example7,7,1,destroy,destroy_random_workers_20pct,6,0.16666666666666666,0,0.0,0.16666666666666666,36.166666666666664,nan
ALNS-B,Example7,7,1,repair,repair_chuffed_long,3,0.08333333333333333,1,0.3333333333333333,0.6666666666666666,23.333333333333332,-13.0
ALNS-B,Example7,7,1,repair,repair_gecode_long,1,0.027777777777777776,0,0.0,0.0,8.0,nan
ALNS-B,Example7,7,2,destroy,destroy_worst_workers_10pct,1,0.041666666666666664,0,0.0,1.0,nan,nan
ALNS-B,Example7,7,2,repair,repair_gecode_long,6,0.25,1,0.16666666666666666,0.3333333333333333,38.2,-2.0
ALNS-B,Example7,7,2,destroy,destroy_max_border_off,3,0.125,3,1.0,1.0,-46.333333333333336,-46.333333333333336
ALNS-B,Example7,7,2,repair,repair_chuffed_fast,9,0.375,3,0.3333333333333333,0.4444444444444444,20.444444444444443,-47.333333333333336
ALNS-B,Example7,7,2,destroy,destroy_all_forbidden_sequences,2,0.08333333333333333,2,1.0,1.0,-124.0,-124.0
ALNS-B,Example7,7,2,repair,repair_gecode_fast,6,0.25,2,0.3333333333333333,0.3333333333333333,-1.3333333333333333,-124.0
ALNS-B,Example7,7,2,destroy,destroy_streak_around_worst_worker,3,0.125,0,0.0,0.0,154.0,nan
ALNS-B,Example7,7,2,destroy,destroy_random_window_20pct,7,0.2916666666666667,0,0.0,0.0,54.57142857142857,nan
ALNS-B,Example7,7,2,destroy,destroy_random_workers_20pct,7,0.2916666666666667,2,0.2857142857142857,0.2857142857142857,24.714285714285715,-16.5
ALNS-B,Example7,7,2,repair,repair_chuffed_long,3,0.125,1,0.3333333333333333,0.3333333333333333,87.66666666666667,-28.0
ALNS-B,Example7,7,2,destroy,destroy_max_border_shift_1,1,0.041666666666666664,0,0.0,1.0,0.0,nan
ALNS-B,Example8,8,0,destroy,destroy_max_border_off,4,0.058823529411764705,2,0.5,0.75,-3.6666666666666665,-5.5
ALNS-B,Example8,8,0,repair,repair_chuffed_long,17,0.25,5,0.29411764705882354,0.35294117647058826,2.875,-7.6
ALNS-B,Example8,8,0,destroy,destroy_random_window_20pct,5,0.07352941176470588,1,0.2,0.6,9.6,-6.0
ALNS-B,Example8,8,0,repair,repair_gecode_fast,21,0.3088235294117647,2,0.09523809523809523,0.19047619047619047,7.809523809523809,-7.5
ALNS-B,Example8,8,0,destroy,destroy_worst_days_30pct,1,0.014705882352941176,0,0.0,0.0,24.0,nan
ALNS-B,Example8,8,0,destroy,destroy_random_days_20pct,1,0.014705882352941176,0,0.0,0.0,5.0,nan
ALNS-B,Example8,8,0,destroy,destroy_all_forbidden_sequences,8,0.11764705882352941,1,0.125,0.125,-3.875,-31.0
ALNS-B,Example8,8,0,destroy,destroy_worst_workers_30pct,1,0.014705882352941176,0,0.0,0.0,33.0,nan
ALNS-B,Example8,8,0,destroy,destroy_random_workers_20pct,4,0.058823529411764705,0,0.0,0.0,20.75,nan
ALNS-B,Example8,8,0,destroy,destroy_streak_around_worst_worker,7,0.10294117647058823,0,0.0,0.0,82.42857142857143,nan
ALNS-B,Example8,8,0,repair,repair_chuffed_fast,22,0.3235294117647059,2,0.09090909090909091,0.09090909090909091,23.136363636363637,-2.0
ALNS-B,Example8,8,0,destroy,destroy_exploration,5,0.07352941176470588,2,0.4,0.4,-1.4,-3.5
ALNS-B,Example8,8,0,repair,repair_exploration,5,0.07352941176470588,2,0.4,0.4,-1.4,-3.5
ALNS-B,Example8,8,0,destroy,destroy_worst_workers_10pct,28,0.4117647058823529,6,0.21428571428571427,0.21428571428571427,-0.39285714285714285,-1.8333333333333333
ALNS-B,Example8,8,0,repair,repair_gecode_long,3,0.04411764705882353,1,0.3333333333333333,0.3333333333333333,-0.6666666666666666,-2.0
ALNS-B,Example8,8,0,destroy,destroy_max_border_shift_2,1,0.014705882352941176,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,0,destroy,destroy_max_border_work,1,0.014705882352941176,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,0,destroy,destroy_worst_days_10pct,2,0.029411764705882353,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,1,destroy,destroy_max_border_off,4,0.12121212121212122,1,0.25,0.5,-6.333333333333333,-19.0
ALNS-B,Example8,8,1,repair,repair_chuffed_fast,11,0.3333333333333333,3,0.2727272727272727,0.36363636363636365,23.7,-4.333333333333333
ALNS-B,Example8,8,1,destroy,destroy_worst_workers_30pct,1,0.030303030303030304,1,1.0,1.0,-7.0,-7.0
ALNS-B,Example8,8,1,destroy,destroy_worst_days_10pct,5,0.15151515151515152,2,0.4,0.4,-1.2,-3.0
ALNS-B,Example8,8,1,destroy,destroy_worst_workers_10pct,7,0.21212121212121213,5,0.7142857142857143,0.7142857142857143,-3.0,-4.2
ALNS-B,Example8,8,1,repair,repair_gecode_fast,11,0.3333333333333333,4,0.36363636363636365,0.36363636363636365,11.0,-9.5
ALNS-B,Example8,8,1,destroy,destroy_streak_around_worst_worker,8,0.24242424242424243,0,0.0,0.0,68.25,nan
ALNS-B,Example8,8,1,destroy,destroy_random_window_20pct,1,0.030303030303030304,1,1.0,1.0,-4.0,-4.0
ALNS-B,Example8,8,1,destroy,destroy_all_forbidden_sequences,4,0.12121212121212122,1,0.25,0.25,-0.25,-1.0
ALNS-B,Example8,8,1,repair,repair_gecode_long,4,0.12121212121212122,1,0.25,0.25,8.5,-1.0
ALNS-B,Example8,8,1,destroy,destroy_max_border_shift_3,1,0.030303030303030304,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,1,repair,repair_chuffed_long,6,0.18181818181818182,3,0.5,0.5,16.0,-2.0
ALNS-B,Example8,8,1,destroy,destroy_max_border_shift_1,1,0.030303030303030304,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,1,destroy,destroy_exploration,1,0.030303030303030304,0,0.0,0.0,26.0,nan
ALNS-B,Example8,8,1,repair,repair_exploration,1,0.030303030303030304,0,0.0,0.0,26.0,nan
ALNS-B,Example8,8,2,destroy,destroy_worst_workers_10pct,7,0.25,3,0.42857142857142855,0.5714285714285714,-1.6666666666666667,-3.3333333333333335
ALNS-B,Example8,8,2,repair,repair_gecode_long,6,0.21428571428571427,0,0.0,0.16666666666666666,27.4,nan
ALNS-B,Example8,8,2,destroy,destroy_max_border_off,3,0.10714285714285714,1,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-1.0
ALNS-B,Example8,8,2,repair,repair_chuffed_fast,10,0.35714285714285715,1,0.1,0.1,-0.1,-1.0
ALNS-B,Example8,8,2,destroy,destroy_all_forbidden_sequences,3,0.10714285714285714,1,0.3333333333333333,0.3333333333333333,-15.0,-45.0
ALNS-B,Example8,8,2,repair,repair_gecode_fast,6,0.21428571428571427,2,0.3333333333333333,0.3333333333333333,3.5,-24.0
ALNS-B,Example8,8,2,destroy,destroy_streak_around_worst_worker,6,0.21428571428571427,0,0.0,0.0,62.0,nan
ALNS-B,Example8,8,2,repair,repair_chuffed_long,5,0.17857142857142858,2,0.4,0.4,31.8,-3.5
ALNS-B,Example8,8,2,destroy,destroy_max_border_work,4,0.14285714285714285,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,2,destroy,destroy_max_border_shift_1,1,0.03571428571428571,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,2,destroy,destroy_worst_days_10pct,1,0.03571428571428571,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,2,destroy,destroy_max_border_shift_2,1,0.03571428571428571,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,2,destroy,destroy_max_border_shift_3,1,0.03571428571428571,0,0.0,0.0,0.0,nan
ALNS-B,Example8,8,2,destroy,destroy_exploration,1,0.03571428571428571,0,0.0,0.0,15.0,nan
ALNS-B,Example8,8,2,repair,repair_exploration,1,0.03571428571428571,0,0.0,0.0,15.0,nan
ALNS-B,Example9,9,0,destroy,destroy_max_border_off,2,0.1,1,0.5,1.0,-22.0,-22.0
ALNS-B,Example9,9,0,repair,repair_chuffed_long,4,0.2,0,0.0,0.25,106.0,nan
ALNS-B,Example9,9,0,destroy,destroy_random_window_20pct,10,0.5,1,0.1,0.1,79.7,-203.0
ALNS-B,Example9,9,0,repair,repair_gecode_fast,7,0.35,2,0.2857142857142857,0.2857142857142857,72.0,-111.5
ALNS-B,Example9,9,0,destroy,destroy_all_forbidden_sequences,1,0.05,1,1.0,1.0,-20.0,-20.0
ALNS-B,Example9,9,0,destroy,destroy_random_workers_20pct,5,0.25,0,0.0,0.0,74.6,nan
ALNS-B,Example9,9,0,repair,repair_chuffed_fast,8,0.4,1,0.125,0.125,91.875,-22.0
ALNS-B,Example9,9,0,destroy,destroy_worst_workers_30pct,1,0.05,0,0.0,0.0,429.0,nan
ALNS-B,Example9,9,0,destroy,destroy_exploration,1,0.05,0,0.0,0.0,280.0,nan
ALNS-B,Example9,9,0,repair,repair_exploration,1,0.05,0,0.0,0.0,280.0,nan
ALNS-B,Example9,9,1,destroy,destroy_max_border_off,2,0.10526315789473684,1,0.5,1.0,-28.0,-28.0
ALNS-B,Example9,9,1,repair,repair_chuffed_fast,9,0.47368421052631576,2,0.2222222222222222,0.3333333333333333,43.375,-128.0
ALNS-B,Example9,9,1,destroy,destroy_worst_workers_30pct,2,0.10526315789473684,0,0.0,0.0,167.0,nan
ALNS-B,Example9,9,1,destroy,destroy_random_window_20pct,9,0.47368421052631576,1,0.1111111111111111,0.1111111111111111,46.77777777777778,-228.0
ALNS-B,Example9,9,1,destroy,destroy_all_forbidden_sequences,1,0.05263157894736842,0,0.0,1.0,0.0,nan
ALNS-B,Example9,9,1,repair,repair_gecode_fast,5,0.2631578947368421,0,0.0,0.2,96.4,nan
ALNS-B,Example9,9,1,repair,repair_gecode_long,2,0.10526315789473684,0,0.0,0.0,45.5,nan
ALNS-B,Example9,9,1,destroy,destroy_random_workers_20pct,3,0.15789473684210525,0,0.0,0.0,91.33333333333333,nan
ALNS-B,Example9,9,1,repair,repair_chuffed_long,1,0.05263157894736842,0,0.0,0.0,81.0,nan
ALNS-B,Example9,9,1,destroy,destroy_exploration,2,0.10526315789473684,1,0.5,0.5,7.0,-29.0
ALNS-B,Example9,9,1,repair,repair_exploration,2,0.10526315789473684,1,0.5,0.5,7.0,-29.0
ALNS-B,Example9,9,2,destroy,destroy_worst_workers_10pct,1,0.06666666666666667,0,0.0,1.0,nan,nan
ALNS-B,Example9,9,2,repair,repair_gecode_long,3,0.2,0,0.0,0.3333333333333333,106.5,nan
ALNS-B,Example9,9,2,destroy,destroy_max_border_off,1,0.06666666666666667,1,1.0,1.0,-78.0,-78.0
ALNS-B,Example9,9,2,repair,repair_chuffed_fast,8,0.5333333333333333,1,0.125,0.125,142.125,-78.0
ALNS-B,Example9,9,2,destroy,destroy_all_forbidden_sequences,1,0.06666666666666667,1,1.0,1.0,-72.0,-72.0
ALNS-B,Example9,9,2,repair,repair_gecode_fast,2,0.13333333333333333,1,0.5,0.5,-24.5,-72.0
ALNS-B,Example9,9,2,destroy,destroy_streak_around_worst_worker,2,0.13333333333333333,0,0.0,0.0,284.0,nan
ALNS-B,Example9,9,2,destroy,destroy_random_window_20pct,3,0.2,0,0.0,0.0,70.66666666666667,nan
ALNS-B,Example9,9,2,destroy,destroy_random_workers_20pct,4,0.26666666666666666,0,0.0,0.0,118.25,nan
ALNS-B,Example9,9,2,destroy,destroy_worst_workers_30pct,1,0.06666666666666667,0,0.0,0.0,198.0,nan
ALNS-B,Example9,9,2,destroy,destroy_exploration,2,0.13333333333333333,0,0.0,0.0,31.0,nan
ALNS-B,Example9,9,2,repair,repair_exploration,2,0.13333333333333333,0,0.0,0.0,31.0,nan
ALNS-B,Example10,10,0,destroy,destroy_max_border_off,2,0.09090909090909091,1,0.5,1.0,-15.0,-15.0
ALNS-B,Example10,10,0,repair,repair_chuffed_long,3,0.13636363636363635,0,0.0,0.3333333333333333,29.5,nan
ALNS-B,Example10,10,0,destroy,destroy_random_window_20pct,10,0.45454545454545453,2,0.2,0.2,48.2,-187.5
ALNS-B,Example10,10,0,repair,repair_gecode_fast,8,0.36363636363636365,3,0.375,0.5,37.5,-130.0
ALNS-B,Example10,10,0,destroy,destroy_all_forbidden_sequences,2,0.09090909090909091,1,0.5,1.0,-3.5,-7.0
ALNS-B,Example10,10,0,repair,repair_chuffed_fast,8,0.36363636363636365,2,0.25,0.25,41.25,-11.0
ALNS-B,Example10,10,0,destroy,destroy_random_workers_20pct,6,0.2727272727272727,1,0.16666666666666666,0.16666666666666666,24.0,-15.0
ALNS-B,Example10,10,0,repair,repair_gecode_long,2,0.09090909090909091,0,0.0,0.0,49.5,nan
ALNS-B,Example10,10,0,destroy,destroy_worst_workers_30pct,1,0.045454545454545456,0,0.0,0.0,184.0,nan
ALNS-B,Example10,10,0,destroy,destroy_exploration,1,0.045454545454545456,0,0.0,0.0,18.0,nan
ALNS-B,Example10,10,0,repair,repair_exploration,1,0.045454545454545456,0,0.0,0.0,18.0,nan
ALNS-B,Example10,10,1,destroy,destroy_max_border_off,3,0.11538461538461539,2,0.6666666666666666,1.0,-46.0,-46.0
ALNS-B,Example10,10,1,repair,repair_chuffed_fast,18,0.6923076923076923,5,0.2777777777777778,0.3888888888888889,7.588235294117647,-88.0
ALNS-B,Example10,10,1,destroy,destroy_worst_workers_30pct,2,0.07692307692307693,1,0.5,0.5,-123.5,-293.0
ALNS-B,Example10,10,1,destroy,destroy_random_window_20pct,11,0.4230769230769231,2,0.18181818181818182,0.36363636363636365,17.727272727272727,-25.0
ALNS-B,Example10,10,1,destroy,destroy_all_forbidden_sequences,2,0.07692307692307693,1,0.5,1.0,-3.0,-6.0
ALNS-B,Example10,10,1,repair,repair_gecode_fast,3,0.11538461538461539,1,0.3333333333333333,0.6666666666666666,7.333333333333333,-1.0
ALNS-B,Example10,10,1,destroy,destroy_random_workers_20pct,3,0.11538461538461539,0,0.0,0.0,55.333333333333336,nan
ALNS-B,Example10,10,1,repair,repair_gecode_long,1,0.038461538461538464,0,0.0,0.0,38.0,nan
ALNS-B,Example10,10,1,destroy,destroy_worst_days_30pct,2,0.07692307692307693,0,0.0,0.0,58.5,nan
ALNS-B,Example10,10,1,repair,repair_chuffed_long,3,0.11538461538461539,0,0.0,0.3333333333333333,33.333333333333336,nan
ALNS-B,Example10,10,1,destroy,destroy_random_days_20pct,2,0.07692307692307693,0,0.0,0.0,78.0,nan
ALNS-B,Example10,10,1,destroy,destroy_exploration,1,0.038461538461538464,0,0.0,0.0,28.0,nan
ALNS-B,Example10,10,1,repair,repair_exploration,1,0.038461538461538464,0,0.0,0.0,28.0,nan
ALNS-B,Example10,10,2,destroy,destroy_worst_workers_10pct,2,0.09523809523809523,1,0.5,1.0,-1.0,-1.0
ALNS-B,Example10,10,2,repair,repair_gecode_long,8,0.38095238095238093,2,0.25,0.5,16.142857142857142,-24.5
ALNS-B,Example10,10,2,destroy,destroy_max_border_off,2,0.09523809523809523,2,1.0,1.0,-13.0,-13.0
ALNS-B,Example10,10,2,repair,repair_chuffed_fast,5,0.23809523809523808,1,0.2,0.2,44.8,-12.0
ALNS-B,Example10,10,2,destroy,destroy_all_forbidden_sequences,3,0.14285714285714285,2,0.6666666666666666,1.0,-147.0,-220.5
ALNS-B,Example10,10,2,repair,repair_gecode_fast,6,0.2857142857142857,3,0.5,0.5,-30.833333333333332,-151.66666666666666
ALNS-B,Example10,10,2,destroy,destroy_max_border_shift_2,1,0.047619047619047616,1,1.0,1.0,-48.0,-48.0
ALNS-B,Example10,10,2,destroy,destroy_streak_around_worst_worker,2,0.09523809523809523,0,0.0,0.0,127.0,nan
ALNS-B,Example10,10,2,destroy,destroy_random_window_20pct,4,0.19047619047619047,0,0.0,0.0,39.75,nan
ALNS-B,Example10,10,2,destroy,destroy_worst_workers_30pct,1,0.047619047619047616,0,0.0,0.0,59.0,nan
ALNS-B,Example10,10,2,destroy,destroy_random_workers_20pct,4,0.19047619047619047,0,0.0,0.0,49.0,nan
ALNS-B,Example10,10,2,destroy,destroy_exploration,2,0.09523809523809523,0,0.0,0.0,52.0,nan
ALNS-B,Example10,10,2,repair,repair_exploration,2,0.09523809523809523,0,0.0,0.0,52.0,nan
ALNS-B,Example11,11,0,destroy,destroy_max_border_off,3,0.10344827586206896,2,0.6666666666666666,1.0,-14.0,-14.0
ALNS-B,Example11,11,0,repair,repair_chuffed_long,3,0.10344827586206896,0,0.0,0.3333333333333333,34.0,nan
ALNS-B,Example11,11,0,destroy,destroy_random_window_20pct,8,0.27586206896551724,1,0.125,0.125,-81.0,-954.0
ALNS-B,Example11,11,0,repair,repair_gecode_fast,16,0.5517241379310345,5,0.3125,0.3125,-28.0,-197.4
ALNS-B,Example11,11,0,destroy,destroy_all_forbidden_sequences,3,0.10344827586206896,2,0.6666666666666666,1.0,-1.6666666666666667,-2.5
ALNS-B,Example11,11,0,destroy,destroy_random_workers_20pct,9,0.3103448275862069,1,0.1111111111111111,0.1111111111111111,32.666666666666664,-48.0
ALNS-B,Example11,11,0,repair,repair_gecode_long,5,0.1724137931034483,1,0.2,0.4,9.2,-48.0
ALNS-B,Example11,11,0,destroy,destroy_worst_workers_30pct,3,0.10344827586206896,0,0.0,0.0,62.0,nan
ALNS-B,Example11,11,0,repair,repair_chuffed_fast,5,0.1724137931034483,1,0.2,0.2,38.8,-16.0
ALNS-B,Example11,11,0,destroy,destroy_max_border_shift_1,1,0.034482758620689655,1,1.0,1.0,-16.0,-16.0
ALNS-B,Example11,11,0,destroy,destroy_worst_days_30pct,1,0.034482758620689655,0,0.0,0.0,39.0,nan
ALNS-B,Example11,11,0,destroy,destroy_random_days_20pct,1,0.034482758620689655,0,0.0,0.0,38.0,nan
ALNS-B,Example11,11,1,destroy,destroy_max_border_shift_1,1,0.05263157894736842,0,0.0,1.0,nan,nan
ALNS-B,Example11,11,1,repair,repair_chuffed_fast,6,0.3157894736842105,1,0.16666666666666666,0.5,25.8,-4.0
ALNS-B,Example11,11,1,destroy,destroy_random_window_20pct,3,0.15789473684210525,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,-116.0
ALNS-B,Example11,11,1,repair,repair_gecode_fast,8,0.42105263157894735,3,0.375,0.375,37.625,-44.0
ALNS-B,Example11,11,1,destroy,destroy_worst_workers_10pct,2,0.10526315789473684,0,0.0,0.0,4.5,nan
ALNS-B,Example11,11,1,destroy,destroy_max_border_off,2,0.10526315789473684,2,1.0,1.0,-8.0,-8.0
ALNS-B,Example11,11,1,destroy,destroy_all_forbidden_sequences,1,0.05263157894736842,1,1.0,1.0,-4.0,-4.0
ALNS-B,Example11,11,1,destroy,destroy_random_workers_20pct,3,0.15789473684210525,0,0.0,0.0,55.666666666666664,nan
ALNS-B,Example11,11,1,destroy,destroy_streak_around_worst_worker,1,0.05263157894736842,0,0.0,0.0,350.0,nan
ALNS-B,Example11,11,1,repair,repair_chuffed_long,2,0.10526315789473684,0,0.0,0.0,195.5,nan
ALNS-B,Example11,11,1,destroy,destroy_worst_workers_30pct,3,0.15789473684210525,0,0.0,0.0,125.66666666666667,nan
ALNS-B,Example11,11,1,repair,repair_gecode_long,1,0.05263157894736842,0,0.0,0.0,119.0,nan
ALNS-B,Example11,11,1,destroy,destroy_worst_days_30pct,1,0.05263157894736842,0,0.0,0.0,56.0,nan
ALNS-B,Example11,11,1,destroy,destroy_exploration,2,0.10526315789473684,0,0.0,0.0,103.5,nan
ALNS-B,Example11,11,1,repair,repair_exploration,2,0.10526315789473684,0,0.0,0.0,103.5,nan
ALNS-B,Example11,11,2,destroy,destroy_worst_workers_10pct,1,0.03571428571428571,0,0.0,1.0,nan,nan
ALNS-B,Example11,11,2,repair,repair_gecode_long,4,0.14285714285714285,0,0.0,0.25,63.666666666666664,nan
ALNS-B,Example11,11,2,destroy,destroy_max_border_shift_1,1,0.03571428571428571,1,1.0,1.0,-773.0,-773.0
ALNS-B,Example11,11,2,repair,repair_chuffed_fast,7,0.25,2,0.2857142857142857,0.42857142857142855,-78.42857142857143,-387.0
ALNS-B,Example11,11,2,destroy,destroy_all_forbidden_sequences,2,0.07142857142857142,2,1.0,1.0,-55.5,-55.5
ALNS-B,Example11,11,2,repair,repair_gecode_fast,13,0.4642857142857143,3,0.23076923076923078,0.23076923076923078,49.84615384615385,-48.666666666666664
ALNS-B,Example11,11,2,destroy,destroy_random_window_20pct,10,0.35714285714285715,0,0.0,0.0,62.0,nan
ALNS-B,Example11,11,2,destroy,destroy_random_workers_20pct,8,0.2857142857142857,0,0.0,0.0,41.125,nan
ALNS-B,Example11,11,2,destroy,destroy_max_border_off,2,0.07142857142857142,1,0.5,1.0,-17.5,-35.0
ALNS-B,Example11,11,2,repair,repair_chuffed_long,3,0.10714285714285714,0,0.0,0.0,61.666666666666664,nan
ALNS-B,Example11,11,2,destroy,destroy_streak_around_worst_worker,1,0.03571428571428571,0,0.0,0.0,351.0,nan
ALNS-B,Example11,11,2,destroy,destroy_max_border_shift_2,1,0.03571428571428571,1,1.0,1.0,-1.0,-1.0
ALNS-B,Example11,11,2,destroy,destroy_random_days_20pct,1,0.03571428571428571,0,0.0,0.0,95.0,nan
ALNS-B,Example11,11,2,destroy,destroy_exploration,1,0.03571428571428571,0,0.0,0.0,45.0,nan
ALNS-B,Example11,11,2,repair,repair_exploration,1,0.03571428571428571,0,0.0,0.0,45.0,nan
ALNS-B,Example12,12,0,destroy,destroy_streak_around_worst_worker,2,0.06060606060606061,0,0.0,0.5,66.0,nan
ALNS-B,Example12,12,0,repair,repair_chuffed_long,5,0.15151515151515152,1,0.2,0.4,14.75,-2.0
ALNS-B,Example12,12,0,destroy,destroy_random_days_20pct,4,0.12121212121212122,1,0.25,0.25,-54.75,-289.0
